,label,area,equivalent_diameter,mean_intensity,filename
24,29,2630,57.86726192,4121.153992,Sec10
25,30,2693,58.55624727,3712.965837,Sec10
26,31,3102,62.84575616,3601.20374,Sec10
27,33,2646,58.04301711,6803.117158,Sec10
28,34,3197,63.80083718,3900.539568,Sec10
29,35,2603,57.56945835,7012.217441,Sec10
30,36,2908,60.84883397,5599.274759,Sec10
31,37,2298,54.09163035,8218.396432,Sec10
32,38,3540,67.13618986,3505.670056,Sec10
33,39,2352,54.72348133,5785.614371,Sec10
34,40,2690,58.52362237,3991.304833,Sec10
35,41,3409,65.88227082,4056.566148,Sec10
36,43,2456,55.92026754,6575.177117,Sec10
37,44,2060,51.21399674,3934.786893,Sec10
38,45,2661,58.20730563,3433.774145,Sec10
39,46,3269,64.51527007,3452.163965,Sec10
40,47,2065,51.27611198,3671.476029,Sec10
41,48,2159,52.43018384,5670.576656,Sec10
42,49,2256,53.59504094,5262.265957,Sec10
43,50,3062,62.43924636,3708.894187,Sec10
44,52,1754,47.25740325,3274.618586,Sec10
45,53,2174,52.61200215,4754.529439,Sec10
46,54,1877,48.88630305,3238.667555,Sec10
47,55,1642,45.72372833,3492.853837,Sec10
48,56,2425,55.56622982,3589.749691,Sec10
49,57,2031,50.85223216,4885.185623,Sec10
50,58,2101,51.72113962,3517.098525,Sec10
51,59,2926,61.03686515,3617.81784,Sec10
52,61,1649,45.82108695,5823.11886,Sec10
53,62,2791,59.61217635,6234.048011,Sec10
54,63,530,25.97723924,3584.54717,Sec10
55,64,1495,43.62903986,5132.6301,Sec10
56,65,779,31.49370739,3921.691913,Sec10
57,66,779,31.49370739,4421.526316,Sec10
58,67,228,17.03815178,3468.526316,Sec10
59,68,373,21.79262146,5288.33244,Sec10
0,1,2990,61.70077989,3259.503344,Sec10
1,2,3571,67.429507,5222.188463,Sec10
2,3,3415,65.94022327,3290.618155,Sec10
3,4,2878,60.53415077,3427.889854,Sec10
4,5,4369,74.58407049,3481.024949,Sec10
5,6,2230,53.28530928,3265.863229,Sec10
6,7,3683,68.47876491,3298.989682,Sec10
7,8,2168,52.53935033,3587.679889,Sec10
8,9,2456,55.92026754,7166.134772,Sec10
9,10,3145,63.27984172,3517.144992,Sec10
10,11,4454,75.30610156,3315.292995,Sec10
11,12,3113,62.9570862,3467.931256,Sec10
12,13,3284,64.66311673,3708.860536,Sec10
13,14,3430,66.08488207,3901.180175,Sec10
14,15,3210,63.93042264,3694.900312,Sec10
15,16,2889,60.64972419,4305.698165,Sec10
16,17,2387,55.1291465,3192.974445,Sec10
17,18,2392,55.18685524,4728.659281,Sec10
18,19,4002,71.38280366,4324.56047,Sec10
19,20,1893,49.09422021,6436.846276,Sec10
20,22,3175,63.58093704,3248.578268,Sec10
21,23,2043,51.00223907,6000.294175,Sec10
22,24,1164,38.49741329,3433.09622,Sec10
23,25,3857,70.07770633,3267.214675,Sec10
24,26,2348,54.67692796,3394.79983,Sec10
25,27,2690,58.52362237,3245.595911,Sec10
26,28,2688,58.50186233,4965.80506,Sec10
27,29,2046,51.03967191,3220.758553,Sec10
28,30,2497,56.38509682,3884.802964,Sec10
29,31,2227,53.24945508,3660.688819,Sec10
30,32,2068,51.31334503,3313.767408,Sec10
31,33,5602,84.45524217,3749.918422,Sec10
32,34,2045,51.02719735,6174.263081,Sec10
33,35,1687,46.34603664,3291.431535,Sec10
34,36,347,21.01937492,4994.659942,Sec10
35,37,2072,51.36294712,3288.618726,Sec10
36,38,754,30.98423174,3257.20557,Sec10
0,1,4568,76.26374132,3660.153678,Sec10
1,2,3738,68.98818318,3888.598181,Sec10
2,4,3247,64.29781335,6457.250693,Sec10
3,5,2980,61.59751491,4054.364094,Sec10
4,6,3921,70.65672123,4930.231319,Sec10
5,7,2674,58.34931484,3499.559088,Sec10
6,8,3501,66.76534764,4907.9006,Sec10
7,9,3105,62.87613845,5778.736554,Sec10
8,10,2622,57.77918385,3229.597254,Sec10
9,11,2746,59.12965237,3604.595776,Sec10
10,12,3513,66.87967195,6591.693424,Sec10
11,13,3080,62.62250233,5789.812338,Sec10
12,14,2988,61.68014072,3781.251673,Sec10
13,15,3812,69.66770518,5885.770724,Sec10
14,16,2876,60.51311371,5380.455841,Sec10
15,17,4131,72.52415156,5437.965626,Sec10
16,18,2568,57.18110834,4977.258567,Sec10
17,20,2677,58.38203715,4758.400075,Sec10
18,21,1259,40.03758967,3753.162033,Sec10
19,23,2578,57.2923341,3928.412723,Sec10
20,24,2585,57.37006382,3424.667698,Sec10
21,25,3000,61.80387232,3051.785333,Sec10
22,27,2626,57.82323966,4410.995811,Sec10
23,28,3107,62.89638515,5449.294818,Sec10
24,29,2372,54.95565667,4680.390809,Sec10
25,32,2496,56.37380512,5862.671074,Sec10
26,33,1778,47.57961654,7826.515186,Sec10
27,34,3504,66.79394707,4790.141838,Sec10
28,35,2814,59.85729762,4408.160981,Sec10
29,36,2622,57.77918385,7102.814264,Sec10
30,37,2910,60.86975501,3600.057045,Sec10
31,38,2563,57.12541425,5464.711666,Sec10
32,39,2420,55.50891548,4649.162397,Sec10
33,40,695,29.74729372,7466.36259,Sec10
34,41,615,27.98289335,4817.512195,Sec10
35,42,2221,53.17767416,3872.184602,Sec10
36,43,1539,44.26641683,4304.087719,Sec10
37,44,2756,59.23721959,5267.015602,Sec10
38,45,1599,45.12105974,3537.182614,Sec10
39,46,1252,39.92613067,3755.084665,Sec10
40,47,2828,60.00601164,4095.593706,Sec10
41,48,864,33.16743835,5952.68287,Sec10
42,49,1145,38.18192345,6194.09607,Sec10
43,50,1407,42.32550105,5166.773276,Sec10
0,2,4223,73.32728413,1694.972295,Sec15
1,4,3477,66.53610972,2267.525453,Sec15
2,5,3746,69.06196735,1825.102776,Sec15
3,6,2080,51.46200786,2695.490865,Sec15
4,7,4331,74.25900934,2380.616717,Sec15
5,8,3633,68.01234642,2783.981558,Sec15
6,9,3111,62.93685902,2003.946962,Sec15
7,10,3378,65.58203399,1598.057134,Sec15
8,12,2953,61.31783081,1882.395191,Sec15
9,13,3200,63.83076486,1573.393125,Sec15
10,14,2667,58.27289135,1591.642295,Sec15
11,15,2073,51.37534016,2777.778582,Sec15
12,16,4088,72.14570853,3668.530577,Sec15
13,17,3713,68.7570973,2751.352814,Sec15
14,19,4039,71.71202494,1599.478584,Sec15
15,20,3334,65.15351596,4710.35123,Sec15
16,21,3188,63.71096977,2056.762547,Sec15
17,22,3295,64.77132313,2508.951745,Sec15
18,23,3565,67.3728356,1956.258065,Sec15
19,24,3539,67.12670667,2400.361967,Sec15
20,25,4187,73.01406696,1857.13733,Sec15
21,26,2336,54.53702941,3439.227312,Sec15
22,27,4195,73.08378678,4277.738021,Sec15
23,28,1818,48.11184358,2900.493399,Sec15
24,29,2562,57.11426891,1978.718189,Sec15
25,30,1388,42.03874984,1561.150576,Sec15
26,32,3198,63.81081463,4215.338649,Sec15
27,33,1908,49.288346,3046.71174,Sec15
28,34,1900,49.18490759,1972.978947,Sec15
29,35,1966,50.03187929,3802.302136,Sec15
30,36,2058,51.18912954,1694.787172,Sec15
31,37,3051,62.32699135,4411.675516,Sec15
32,38,1555,44.49592669,2866.827653,Sec15
33,40,4056,71.86278309,5486.018491,Sec15
34,41,3316,64.97739861,3741.531363,Sec15
35,42,1555,44.49592669,2062.762058,Sec15
36,43,2009,50.57606396,1773.347437,Sec15
37,44,387,22.19783106,2198.490956,Sec15
38,45,1282,40.4016472,2094.793292,Sec15
39,46,241,17.51715531,1875.659751,Sec15
40,48,1152,38.29845892,4718.098958,Sec15
0,1,3965,71.05205694,1580.429508,Sec15
1,2,3507,66.82253425,1903.862561,Sec15
2,3,4059,71.88935465,1503.891106,Sec15
3,4,3451,66.28687403,1519.639235,Sec15
4,5,3166,63.49075837,1491.600126,Sec15
5,6,3822,69.75902479,2079.983778,Sec15
6,7,2880,60.55518053,1565.419792,Sec15
7,8,3855,70.059535,1860.210895,Sec15
8,9,5721,85.34754499,1597.171474,Sec15
9,10,3036,62.17358971,4326.775362,Sec15
10,11,3226,64.08955275,1566.00558,Sec15
11,12,5243,81.70431404,1686.490559,Sec15
12,13,3427,66.05597566,1696.529034,Sec15
13,14,3564,67.36338573,1509.282828,Sec15
14,15,2329,54.45525594,1563.406183,Sec15
15,16,3379,65.5917405,1538.350695,Sec15
16,17,4051,71.81847531,1690.736855,Sec15
17,18,3546,67.19306084,1540.969261,Sec15
18,19,3385,65.64994942,2533.135598,Sec15
19,20,2555,57.03619059,2690.474364,Sec15
20,22,4076,72.0397417,1726.801521,Sec15
21,23,3629,67.97489469,1513.35795,Sec15
22,24,3273,64.55472895,1572.016193,Sec15
23,26,2299,54.10339835,1688.243584,Sec15
24,27,3719,68.81262869,1926.914762,Sec15
25,28,3013,61.93763596,3326.682376,Sec15
26,29,2994,61.74203752,2219.02004,Sec15
27,30,2238,53.38080274,1655.565684,Sec15
28,31,1701,46.53794651,1496.630218,Sec15
29,32,3405,65.84360751,1749.098972,Sec15
30,33,2317,54.31478643,1655.211912,Sec15
31,34,2821,59.93170076,1692.440624,Sec15
32,36,3558,67.30665866,2352.141372,Sec15
33,39,1886,49.003365,1488.986214,Sec15
34,40,3155,63.38036576,1575.597147,Sec15
35,41,2450,55.85191926,2150.809796,Sec15
36,42,1941,49.71275446,1527.810922,Sec15
37,43,870,33.28240382,4917.027586,Sec15
38,45,2231,53.29725532,1772.347378,Sec15
39,47,2068,51.31334503,1660.863153,Sec15
40,48,5624,84.62091467,1695.917674,Sec15
41,49,2390,55.16377899,1554.020921,Sec15
42,50,973,35.19747259,1844.734841,Sec15
43,52,1604,45.19155042,1539.761222,Sec15
44,53,2412,55.41708926,1733.157546,Sec15
45,54,398,22.51109368,1534.713568,Sec15
46,55,666,29.12005386,1565.331832,Sec15
47,56,299,19.51149979,1519.859532,Sec15
48,57,435,23.53421343,1554.795402,Sec15
49,58,602,27.68555952,1609.353821,Sec15
0,2,2867,60.41835627,2305.176491,Sec15
1,3,4104,72.28675599,1869.777778,Sec15
2,4,3679,68.4415684,2560.642022,Sec15
3,5,3576,67.47669681,1722.47623,Sec15
4,6,3385,65.64994942,1694.825406,Sec15
5,8,4738,77.66987166,3244.925707,Sec15
6,9,3470,66.46909974,3883.844669,Sec15
7,11,3660,68.26460821,1938.47377,Sec15
8,12,4122,72.44510614,1674.951722,Sec15
9,13,3100,62.82549314,1711.920968,Sec15
10,14,2863,60.37619412,2082.879497,Sec15
11,15,3147,63.2999593,4740.953924,Sec15
12,16,2839,60.12260031,1625.566044,Sec15
13,18,3743,69.03430753,1560.797221,Sec15
14,20,2446,55.80630723,1722.919052,Sec15
15,21,3755,69.14488044,1691.099068,Sec15
16,22,2067,51.30093702,1592.969037,Sec15
17,23,2627,57.83424837,1637.829083,Sec15
18,24,1959,49.94272988,1655.30781,Sec15
19,25,2492,56.32861569,1871.380819,Sec15
20,27,2525,56.70035141,2260.394851,Sec15
21,28,425,23.26213246,1660.388235,Sec15
22,29,3547,67.20253466,1753.651537,Sec15
23,32,838,32.66457926,3545.752983,Sec15
24,33,1533,44.18004326,4235.039791,Sec15
25,35,1816,48.08537213,1597.24174,Sec15
26,39,1374,41.82620153,1653.122271,Sec15
27,40,1830,48.27036738,1642.35847,Sec15
28,41,841,32.72299585,2319.699168,Sec15
0,1,1423,42.56547747,1393.959944,Sec15
1,2,3777,69.34713953,1530.509399,Sec15
2,3,3535,67.08876054,1510.438472,Sec15
3,4,3058,62.39844972,1542.338129,Sec15
4,5,3993,71.30249296,1535.641122,Sec15
5,7,4515,75.82002733,1546.054042,Sec15
6,8,3473,66.49782657,3046.148287,Sec15
7,9,2955,61.33859189,1584.211506,Sec15
8,10,3622,67.90930445,1520.247377,Sec15
9,13,3542,67.1551522,1543.119706,Sec15
10,14,3032,62.13261864,4903.902704,Sec15
11,16,4253,73.58728004,1488.073125,Sec15
12,17,1037,36.3366125,1520.372228,Sec15
13,18,2722,58.87068915,1540.814107,Sec15
14,20,2634,57.91125073,1662.97798,Sec15
15,21,3579,67.50499486,1562.171277,Sec15
16,22,2486,56.26076349,1514.217216,Sec15
17,23,2886,60.61822602,2002.418919,Sec15
18,25,2153,52.35727972,1435.649327,Sec15
19,26,2291,54.00918252,1560.025316,Sec15
20,27,2127,52.0401817,1501.628115,Sec15
21,28,2185,52.74493725,1555.11167,Sec15
22,29,2232,53.30919868,1528.577509,Sec15
23,31,1249,39.87826716,1542.622898,Sec15
24,34,1384,41.97813157,3629.015896,Sec15
25,35,1865,48.729783,2799.692225,Sec15
0,2,4688,77.25896055,1550.994027,Sec15
1,4,3449,66.26766323,1462.365613,Sec15
2,5,3859,70.09587294,1695.582793,Sec15
3,6,3757,69.16329207,1818.907107,Sec15
4,7,3622,67.90930445,2790.244616,Sec15
5,8,3863,70.13219205,1662.474502,Sec15
6,9,3500,66.75581178,1566.601429,Sec15
7,10,3369,65.49461067,1591.388246,Sec15
8,11,4215,73.25779604,1581.481851,Sec15
9,12,3902,70.48532261,1792.637109,Sec15
10,15,1275,40.29119531,2342.353725,Sec15
11,16,3129,63.11867026,1601.268776,Sec15
12,17,3487,66.63172137,1891.520218,Sec15
13,18,3444,66.21961184,4641.946574,Sec15
14,19,3170,63.53085358,3058.303785,Sec15
15,20,2131,52.08909166,1539.402628,Sec15
16,21,2669,58.29473685,4876.890596,Sec15
17,22,3322,65.03615739,1916.01776,Sec15
18,23,3029,62.1018726,1701.784087,Sec15
19,24,2279,53.86754981,1735.906099,Sec15
20,25,2727,58.92473367,1532.244591,Sec15
21,26,3741,69.01586149,2437.785352,Sec15
22,27,2508,56.50915659,1695.651914,Sec15
23,28,3697,68.60879387,3296.242629,Sec15
24,29,2020,50.71433604,1686.931188,Sec15
25,31,2487,56.27207787,1623.697226,Sec15
26,32,4149,72.6819845,1635.000482,Sec15
27,33,3117,62.99752107,3982.371511,Sec15
28,34,3450,66.27726933,1693.11913,Sec15
29,35,2516,56.59921108,2115.66256,Sec15
30,36,236,17.33448968,1439.04661,Sec15
31,37,1693,46.42838086,1574.556999,Sec15
32,38,2061,51.22642581,1702.67443,Sec15
33,39,1289,40.51179795,1661.189294,Sec15
34,41,829,32.48869931,3372.127865,Sec15
35,43,511,25.50735987,1741.021526,Sec15
36,44,245,17.66192765,1582.134694,Sec15
0,1,5173,81.15705863,1194.175913,Sec5G
1,3,4682,77.20950426,1429.465613,Sec5G
2,5,4944,79.34038259,1292.350526,Sec5G
3,6,4188,73.02278558,3748.942932,Sec5G
4,7,3953,70.94445659,1183.986087,Sec5G
5,8,3725,68.86811529,1188.169128,Sec5G
6,9,3230,64.12927358,1133.87678,Sec5G
7,10,4826,78.38784372,1153.5862,Sec5G
8,11,3269,64.51527007,1199.295809,Sec5G
9,12,2653,58.11974288,1205.514512,Sec5G
10,13,2857,60.31289563,1231.487224,Sec5G
11,14,3565,67.3728356,1254.520337,Sec5G
12,15,4337,74.31042932,1196.292599,Sec5G
13,18,5170,81.13352233,1160.356867,Sec5G
14,19,2795,59.65487849,2380.328086,Sec5G
15,20,4401,74.85671136,1168.847535,Sec5G
16,21,3117,62.99752107,1219.936157,Sec5G
17,22,3929,70.72876481,1248.119623,Sec5G
18,23,3206,63.89057818,1178.679663,Sec5G
19,25,3048,62.29634124,1286.41273,Sec5G
20,26,2256,53.59504094,1166.804965,Sec5G
21,27,2857,60.31289563,1356.416171,Sec5G
22,28,1922,49.46884277,1193.388137,Sec5G
23,29,4221,73.30991828,1197.970386,Sec5G
24,30,2868,60.42889221,1183.132845,Sec5G
25,31,2587,57.39225298,1202.336297,Sec5G
26,32,2724,58.89231291,1211.104258,Sec5G
27,33,3713,68.7570973,1173.842176,Sec5G
28,34,2939,61.17230601,1162.706363,Sec5G
29,35,2423,55.54331118,1161.732976,Sec5G
30,36,3846,69.97770566,1234.970359,Sec5G
31,37,2845,60.18609893,1189.108612,Sec5G
32,39,2963,61.42156601,1156.557881,Sec5G
33,40,1082,37.116643,1190.778189,Sec5G
34,41,3209,63.92046385,2136.357432,Sec5G
35,42,2165,52.50298672,1099.288222,Sec5G
36,43,3302,64.84008773,1233.665354,Sec5G
37,45,1964,50.00642425,1158.05499,Sec5G
38,46,3617,67.86241547,1210.479956,Sec5G
39,49,3577,67.48613081,1188.257199,Sec5G
40,50,2974,61.53547275,1481.327841,Sec5G
41,51,3753,69.1264639,1146.372236,Sec5G
42,53,3667,68.32985739,1374.701936,Sec5G
43,54,2439,55.72639635,1242.237392,Sec5G
44,55,2941,61.19311645,1186.396804,Sec5G
45,56,3543,67.16463137,1139.181202,Sec5G
46,57,2933,61.10983214,1163.3164,Sec5G
47,58,3162,63.45063783,1186.524352,Sec5G
48,59,3716,68.7848686,1246.139397,Sec5G
49,60,3101,62.83562547,1145.906804,Sec5G
50,62,3103,62.85588522,1180.552369,Sec5G
51,63,3288,64.70248545,1158.930657,Sec5G
52,64,2148,52.29644866,1180.155493,Sec5G
53,65,2670,58.30565654,1172.264045,Sec5G
54,66,2523,56.67789138,2006.462941,Sec5G
55,67,2764,59.32313294,1172.725036,Sec5G
56,68,2984,61.63884166,1766.523458,Sec5G
57,69,2727,58.92473367,1873.110011,Sec5G
58,70,1619,45.40236583,1170.11118,Sec5G
59,71,3182,63.65098767,1265.551854,Sec5G
60,72,3105,62.87613845,1166.965539,Sec5G
61,73,4539,76.02127527,1388.557171,Sec5G
62,74,3434,66.1234043,1220.748107,Sec5G
63,75,2305,54.1739527,1135.27679,Sec5G
64,76,3275,64.57444935,1139.87145,Sec5G
65,77,2242,53.42848547,1368.136039,Sec5G
66,78,2842,60.154358,1207.595355,Sec5G
67,79,3240,64.22846818,1455.12284,Sec5G
68,81,2403,55.31360254,1175.095298,Sec5G
69,82,3622,67.90930445,1782.519602,Sec5G
70,83,2844,60.17552048,1790.820675,Sec5G
71,84,2758,59.25870961,1193.208847,Sec5G
72,85,2615,57.70200525,1163.499044,Sec5G
73,86,1189,38.90863424,1157.301093,Sec5G
74,87,3070,62.52075977,1208.664495,Sec5G
75,88,2930,61.07857125,1267.29727,Sec5G
76,89,4254,73.59593075,1102.699342,Sec5G
77,90,2756,59.23721959,1202.466981,Sec5G
78,91,2496,56.37380512,1200.771635,Sec5G
79,92,2531,56.7676782,1081.659028,Sec5G
80,93,2502,56.44152143,1271.581135,Sec5G
81,94,4231,73.39670642,1110.527771,Sec5G
82,95,3028,62.09162054,2219.058454,Sec5G
83,96,2378,55.02511824,1177.498738,Sec5G
84,97,2518,56.62170232,1164.756156,Sec5G
85,98,1676,46.194691,1202.440334,Sec5G
86,99,2026,50.78959852,1223.729516,Sec5G
87,100,2496,56.37380512,2039.020032,Sec5G
88,101,2374,54.97882028,1185.977254,Sec5G
89,102,1928,49.54599724,1204.043568,Sec5G
90,103,2216,53.11778263,2057.38583,Sec5G
91,104,3125,63.07831305,1199.21408,Sec5G
92,105,3138,63.20937977,1320.082855,Sec5G
93,106,2873,60.48154439,1089.026453,Sec5G
94,107,864,33.16743835,1183.615741,Sec5G
95,108,1340,41.30545957,1927.704478,Sec5G
96,109,2409,55.38261517,1235.60523,Sec5G
97,110,2384,55.09449224,1210.878356,Sec5G
98,111,1978,50.18433839,1196.201719,Sec5G
99,113,2289,53.98560288,1149.795544,Sec5G
100,114,510,25.48238937,1720.605882,Sec5G
101,116,3055,62.36783473,1182.384288,Sec5G
102,118,1876,48.87327885,1184.422175,Sec5G
103,119,2320,54.34993785,2883.397845,Sec5G
104,120,2126,52.02794703,2131.242709,Sec5G
105,122,2203,52.96174768,1214.224694,Sec5G
106,124,2422,55.53184832,1836.480595,Sec5G
107,125,2099,51.69651637,1172.778466,Sec5G
108,126,2627,57.83424837,1187.552341,Sec5G
109,127,1840,48.40207395,1209.141304,Sec5G
110,128,562,26.74996494,1173.106762,Sec5G
111,130,382,22.05396804,3111.337696,Sec5G
112,131,1904,49.23665396,1332.835084,Sec5G
113,133,4015,71.49864874,1172.578829,Sec5G
114,134,2403,55.31360254,1125.577195,Sec5G
115,136,3465,66.42119408,1176.311111,Sec5G
116,137,1579,44.83798882,1149.60608,Sec5G
0,2,3593,67.63689588,1280.561091,Sec5G
1,4,4364,74.54138027,2956.307516,Sec5G
2,5,4004,71.40063821,2704.315185,Sec5G
3,8,3236,64.18880873,1791.570457,Sec5G
4,9,2329,54.45525594,1241.179047,Sec5G
5,10,3117,62.99752107,1464.534167,Sec5G
6,11,3537,67.10773629,1212.205824,Sec5G
7,12,4428,75.08598207,1127.572493,Sec5G
8,13,3398,65.77589204,1236.703649,Sec5G
9,14,2709,58.72994063,1159.363234,Sec5G
10,15,3303,64.84990529,1175.201938,Sec5G
11,16,2398,55.25602617,1145.50834,Sec5G
12,17,3968,71.07893157,1378.530998,Sec5G
13,18,7043,94.69649473,1173.633395,Sec5G
14,19,3237,64.19872589,1123.58789,Sec5G
15,21,3151,63.34017529,1618.477309,Sec5G
16,22,2548,56.95800523,1111.453297,Sec5G
17,23,3366,65.46544361,1146.72549,Sec5G
18,24,3016,61.96846349,1742.545093,Sec5G
19,25,3213,63.96028969,1143.164644,Sec5G
20,26,3070,62.52075977,1194.106515,Sec5G
21,27,3118,63.00762573,1731.138871,Sec5G
22,28,3818,69.7225113,1204.850969,Sec5G
23,29,4022,71.56094919,1227.607409,Sec5G
24,30,3573,67.44838688,1238.326336,Sec5G
25,32,1567,44.66728519,1216.940013,Sec5G
26,33,2363,54.85129938,1225.472281,Sec5G
27,34,2475,56.13615478,1283.103838,Sec5G
28,35,2695,58.5779871,1263.874954,Sec5G
29,36,3908,70.53949348,1190.086745,Sec5G
30,37,3529,67.03180106,1138.25418,Sec5G
31,38,3222,64.04980728,1226.549659,Sec5G
32,39,2707,58.70825706,1226.418545,Sec5G
33,40,2388,55.14069308,1797.35469,Sec5G
34,41,2823,59.95294184,1440.123627,Sec5G
35,42,3180,63.63098107,1411.274214,Sec5G
36,44,2166,52.51511072,1212.33241,Sec5G
37,45,3758,69.17249605,1227.866951,Sec5G
38,46,3611,67.80610589,1261.788424,Sec5G
39,47,2384,55.09449224,1212.372064,Sec5G
40,48,2872,60.47101762,1288.975279,Sec5G
41,49,3105,62.87613845,2879.7781,Sec5G
42,50,3364,65.44599169,1262.856124,Sec5G
43,51,2644,58.02107683,1226.439486,Sec5G
44,52,2750,59.17270273,1233.801091,Sec5G
45,53,2859,60.33400251,2272.832809,Sec5G
46,54,4738,77.66987166,1261.90038,Sec5G
47,55,2690,58.52362237,2027.207807,Sec5G
48,56,3344,65.25115353,1302.919557,Sec5G
49,57,2623,57.79020095,1187.261533,Sec5G
50,58,1580,44.85218479,4265.052532,Sec5G
51,59,1828,48.24398292,1143.884026,Sec5G
52,60,2756,59.23721959,1298.137155,Sec5G
53,61,2370,54.9324833,1480.124051,Sec5G
54,62,2246,53.47612568,1211.394924,Sec5G
55,63,2548,56.95800523,1157.30259,Sec5G
56,64,2598,57.51414032,1196.721324,Sec5G
57,65,3073,62.55129991,1134.081354,Sec5G
58,66,2946,61.24511163,1445.422607,Sec5G
59,67,2723,58.88150202,1231.480353,Sec5G
60,68,2447,55.81771373,1452.66653,Sec5G
61,70,3095,62.77480698,1185.578675,Sec5G
62,72,3821,69.74989821,1282.469249,Sec5G
63,73,1957,49.91722938,1240.985692,Sec5G
64,74,3383,65.63055218,1245.171445,Sec5G
65,75,2635,57.92224271,1387.377609,Sec5G
66,77,2498,56.39638626,1722.385909,Sec5G
67,78,3940,70.82770508,1238.15736,Sec5G
68,79,1301,40.69993425,1252.794005,Sec5G
69,80,2741,59.07579532,1224.914265,Sec5G
70,81,2152,52.34511916,1619.141264,Sec5G
71,82,3300,64.82044814,1284.630606,Sec5G
72,84,2183,52.72079216,1357.306001,Sec5G
73,85,2997,61.77296266,2772.818485,Sec5G
74,86,3206,63.89057818,1133.275421,Sec5G
75,87,1083,37.1337909,1273.142198,Sec5G
76,88,3545,67.18358569,1228.249083,Sec5G
77,90,2713,58.77328377,1248.47512,Sec5G
78,91,1863,48.70364742,1205.13956,Sec5G
79,92,3357,65.37786439,1227.87042,Sec5G
80,93,2825,59.97417539,1487.395752,Sec5G
81,94,2979,61.58717889,1327.177912,Sec5G
82,96,2698,58.61058174,1226.095256,Sec5G
83,97,3483,66.59349318,1313.05656,Sec5G
84,98,1776,47.55284883,1302.099099,Sec5G
85,99,2731,58.96793363,3317.140608,Sec5G
86,101,2598,57.51414032,1251.919554,Sec5G
87,102,4530,75.94586979,1490.669757,Sec5G
88,103,1796,47.81985176,3824.437082,Sec5G
89,104,2391,55.17531832,1235.457967,Sec5G
90,105,2352,54.72348133,1108.646259,Sec5G
91,106,3329,65.10464226,1362.210273,Sec5G
92,107,2509,56.52042125,1332.736548,Sec5G
93,110,811,32.13405158,1226.732429,Sec5G
94,111,1156,38.36489168,1232.883218,Sec5G
95,112,2746,59.12965237,1315.806628,Sec5G
96,113,1331,41.1665135,1221.909842,Sec5G
97,114,3614,67.83426652,1319.788323,Sec5G
98,116,2188,52.78113417,1766.798446,Sec5G
99,117,2259,53.6306641,1271.972112,Sec5G
100,118,2219,53.15372564,1249.104101,Sec5G
101,119,2293,54.03275188,1229.866114,Sec5G
102,120,1962,49.98095624,1285.362895,Sec5G
103,121,1771,47.48586351,1182.620553,Sec5G
104,122,2020,50.71433604,1229.755446,Sec5G
105,123,1396,42.15972491,1485.466332,Sec5G
106,124,1615,45.34624422,1137.083591,Sec5G
107,125,1087,37.20230349,1215.50322,Sec5G
108,127,2158,52.41804019,1232.498146,Sec5G
109,128,2476,56.14749427,1177.413166,Sec5G
